Country Name,Country Code,Series,Series Code,2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018]
Romania,ROU,"Inbound mobility rate, female (%)",UIS.MSEP.56.F,0.67999,0.96187,1.37715,1.90168,2.81851,3.14725,3.36669,3.87786,4.15858,4.51373
Romania,ROU,"Inbound mobility rate, male (%)",UIS.MSEP.56.M,1.28496,1.84469,2.43718,3.08288,4.27086,5.14601,5.29401,5.93186,6.36456,6.45231
Romania,ROU,Internet users (per 100 people),IT.NET.USER.P2,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,55.7632,59.50395129,63.74728218,70.68127793
Romania,ROU,Labor force with advanced education (% of total labor force),SL.TLF.ADVN.ZS,81.2550964355469,80.6969985961914,80.5383987426758,80.2918014526367,80.4226989746094,80.2286987304688,81.8358993530273,81.5861968994141,82.6661987304688,82.5093002319336
Romania,ROU,"Labor force with advanced education, female (% of female labor force)",SL.TLF.ADVN.FE.ZS,81.3697967529297,80.6931991577148,80.0820999145508,79.2845993041992,79.0596008300781,78.8088989257813,80.589599609375,79.9599990844727,81.6574020385742,81.3793029785156
Romania,ROU,"Labor force with advanced education, male (% of male labor force)",SL.TLF.ADVN.MA.ZS,81.1361999511719,80.7005996704102,81.0001983642578,81.3460998535156,81.8836975097656,81.7270965576172,83.159797668457,83.3388977050781,83.7857971191406,83.7631988525391
Romania,ROU,Labor force with basic education (% of total labor force),SL.TLF.BASC.ZS,36.776798248291,36.42919921875,34.3844985961914,34.6342010498047,34.467601776123,36.36669921875,33.6668014526367,31.6763000488281,31.9309005737305,31.3206996917725
Romania,ROU,"Labor force with basic education, female (% of female labor force)",SL.TLF.BASC.FE.ZS,30.3565006256104,29.5499992370605,28.5949993133545,28.5478000640869,27.8990993499756,28.6895999908447,25.0401000976563,22.9260005950928,22.9395008087158,22.2787990570068
Romania,ROU,"Labor force with basic education, male (% of male labor force)",SL.TLF.BASC.MA.ZS,45.6884002685547,46.1930999755859,42.5497016906738,43.1922988891602,43.6674995422363,46.5178985595703,45.2319984436035,43.5460014343262,44.0881004333496,43.5332984924316
Romania,ROU,Labor force with intermediate education (% of total labor force ),SL.TLF.INTM.ZS,62.8409004211426,64.4056015014648,63.7461013793945,63.9850997924805,63.4678993225098,63.7869987487793,63.6310005187988,62.5679016113281,63.7781982421875,63.7723999023438
Romania,ROU,"Labor force with intermediate education, female (% of female labor force)",SL.TLF.INTM.FE.ZS,55.1315994262695,55.6649017333984,55.3602981567383,55.018798828125,54.5321998596191,54.8274002075195,54.3451995849609,53.5913009643555,55.1237983703613,54.5046997070313
Romania,ROU,"Labor force with intermediate education, male (% of male labor force)",SL.TLF.INTM.MA.ZS,69.6613998413086,72.0709991455078,71.1337966918945,71.8868026733398,71.2683029174805,71.7873992919922,71.8543014526367,70.5637969970703,71.5538024902344,72.1206970214844
Romania,ROU,"Labor force, female (% of total labor force)",SL.TLF.TOTL.FE.ZS,44.3192657952596,43.7979903374135,44.2833030634911,43.9959722252177,43.8084593595677,43.6694530945397,42.9971909200143,42.8783408477636,43.2795491451286,43.0828490706819
Romania,ROU,"Labor force, total",SL.TLF.TOTL.IN,9224239,9369334,9179103,9226931,9184265,9210239,9114728,8952331,9108563,9051906
Romania,ROU,"Mortality rate, under-5 (per 1,000)",SH.DYN.MORT,12,11.5,11.3,11.1,10.6,10,9.2,8.5,7.8,7.3
Romania,ROU,"Net flow of internationally mobile students (inbound - outbound), both sexes (number)",UIS.MENF.56,-12674,-11562,-12214,-14421,-11003,-9191,-9227,-8126,-8526,-8422
Romania,ROU,"Net flow ratio of internationally mobile students (inbound - outbound), both sexes (%)",UIS.MENFR.56,-1.15408,-1.15675,-1.40094,-2.04457,-1.77997,-1.5882,-1.70349,-1.51826,-1.60388,-1.5629
Romania,ROU,Number of years of compulsory pre-primary education guaranteed in legal frameworks,UIS.YEARS.FC.COMP.02,0,0,0,0,0,0,0,0,0,0
Romania,ROU,Number of years of compulsory primary and secondary education guaranteed in legal frameworks,UIS.YEARS.FC.COMP.1T3,10,10,10,10,10,10,10,10,10,10
Romania,ROU,Number of years of free pre-primary education guaranteed in legal frameworks,UIS.YEARS.FC.FREE.02,4,4,4,4,3,3,3,3,3,3
Romania,ROU,Number of years of free primary and secondary education guaranteed in legal frameworks,UIS.YEARS.FC.FREE.1T3,12,12,12,12,13,13,13,13,13,13
Romania,ROU,Official entrance age to compulsory education (years),UIS.CEAGE.1,7,7,7,7,7,7,7,7,7,7
Romania,ROU,Official entrance age to early childhood education (years),UIS.THAGE.0,3,3,3,3,0,0,0,0,0,0
Romania,ROU,Official entrance age to lower secondary education (years),SE.SEC.AGES,11,11,11,11,11,11,11,11,11,11
Romania,ROU,Official entrance age to post-secondary non-tertiary education (years),UIS.THAGE.4.A.GPV,19,19,19,19,19,19,19,19,19,19
Romania,ROU,Official entrance age to pre-primary education (years),UIS.THAGE.02,3,3,3,3,3,3,3,3,3,3
Romania,ROU,Official entrance age to primary education (years),SE.PRM.AGES,7,7,7,7,6,6,6,6,6,6
Romania,ROU,Official entrance age to upper secondary education (years),UIS.THAGE.3.A.GPV,15,15,15,15,15,15,15,15,15,15
Romania,ROU,"Outbound mobility ratio, all regions, both sexes (%)",UIS.OMR.56,2.09855,2.50325,3.24479,4.48579,5.26795,5.65912,5.96329,6.34328,6.77898,6.96533
Romania,ROU,"Out-of-school adolescents and youth of secondary school age, both sexes (number)",UIS.OFST.2T3.CP,,,,,,203579,215973,235294,232492,235160
Romania,ROU,"Out-of-school adolescents and youth of secondary school age, female (number)",UIS.OFST.2T3.F.CP,,,,,,96678,102099,111059,108392,110214
Romania,ROU,"Out-of-school adolescents and youth of secondary school age, male (number)",UIS.OFST.2T3.M.CP,,,,,,106901,113874,124235,124100,124946
Romania,ROU,"Out-of-school adolescents of lower secondary school age, both sexes (number)",UIS.OFST.2,50141,51353,48844,42789,,38649,44633,54610,60277,73622
Romania,ROU,"Out-of-school adolescents of lower secondary school age, female (number)",UIS.OFST.2.F,23896,25668,24498,22161,,19619,23166,27879,30657,36659
Romania,ROU,"Out-of-school adolescents of lower secondary school age, male (number)",UIS.OFST.2.M,26245,25685,24346,20628,,19030,21467,26731,29620,36963
Romania,ROU,"Out-of-school children and adolescents of primary and lower secondary school age, both sexes (number)",UIS.OFST.1T2.CP,68892,71646,73389,75885,,,127097,158955,186733,209323
Romania,ROU,"Out-of-school children and adolescents of primary and lower secondary school age, female (number)",UIS.OFST.1T2.F.CP,34177,37351,38088,40170,,,64378,79489,92983,103235
Romania,ROU,"Out-of-school children and adolescents of primary and lower secondary school age, male (number)",UIS.OFST.1T2.M.CP,34715,34295,35301,35715,,,62719,79466,93750,106088
Romania,ROU,"Out-of-school children of primary school age, both sexes (number)",SE.PRM.UNER,18751,20293,24545,33096,,,82464,104345,126456,135701
Romania,ROU,"Out-of-school children, adolescents and youth of primary and secondary school age, both sexes (number)",UIS.OFST.1T3.CP,,,,,,,298437,339639,358948,370861
Romania,ROU,"Out-of-school children, adolescents and youth of primary and secondary school age, female (number)",UIS.OFST.1T3.F.CP,,,,,,,143311,162669,170718,176790
Romania,ROU,"Out-of-school children, adolescents and youth of primary and secondary school age, male (number)",UIS.OFST.1T3.M.CP,,,,,,,155126,176970,188230,194071
Romania,ROU,"Out-of-school children, one year younger than official primary entry age, both sexes (number)",UIS.OFST.AGM1.CP,5298,671,1039,1210,,,31498,36408,46410,36490
Romania,ROU,"Out-of-school children, one year younger than official primary entry age, female (number)",UIS.OFST.AGM1.F.CP,2289,187,326,364,,,15823,17646,22810,17761
Romania,ROU,"Out-of-school children, one year younger than official primary entry age, male (number)",UIS.OFST.AGM1.M.CP,3009,484,713,846,,,15675,18762,23600,18729
Romania,ROU,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2T3.GPIA.CP,,,,,,0.95872,0.95072,0.94707,0.92503,0.93367
Romania,ROU,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, both sexes (%)",UIS.ROFST.2T3.CP,,,,,,11.94415,12.84092,14.15344,14.12177,14.36642
Romania,ROU,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, female (%)",UIS.ROFST.2T3.F.CP,,,,,,11.68522,12.50724,13.7579,13.55664,13.86008
Romania,ROU,"Out-of-school rate for adolescents and youth of lower and upper secondary school age, male (%)",UIS.ROFST.2T3.M.CP,,,,,,12.1884,13.15561,14.52679,14.65536,14.84478
Romania,ROU,"Out-of-school rate for adolescents of lower secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.2.GPIA.CP,0.95839,1.04919,1.05604,1.11657,,1.08125,1.12252,1.09142,1.0849,1.04519
Romania,ROU,"Out-of-school rate for adolescents of lower secondary school age, both sexes (%)",UIS.ROFST.2,5.60858,5.78878,5.55345,4.96587,,4.65358,5.45887,6.73633,7.41401,8.94109
Romania,ROU,"Out-of-school rate for adolescents of lower secondary school age, female (%)",UIS.ROFST.2.F,5.48643,5.93856,5.71777,5.28176,,4.85621,5.82546,7.0681,7.75202,9.15354
Romania,ROU,"Out-of-school rate for adolescents of lower secondary school age, male (%)",UIS.ROFST.2.M,5.72462,5.64647,5.39736,4.66606,,4.46165,5.11174,6.42194,7.09386,8.73991
Romania,ROU,"Out-of-school rate for children and adolescents of primary and lower secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.1T2.GPIA.CP,1.03459,1.1273,1.11976,1.15594,,,1.07713,1.05289,1.04572,1.02771
Romania,ROU,"Out-of-school rate for children and adolescents of primary and lower secondary school age, both sexes (%)",UIS.ROFST.1T2.CP,3.93425,4.14229,4.2948,4.51619,,,6.76104,8.40451,9.81187,10.96547
Romania,ROU,"Out-of-school rate for children and adolescents of primary and lower secondary school age, female (%)",UIS.ROFST.1T2.F.CP,4.00528,4.43153,4.57586,4.90887,,,7.03989,8.63917,10.04786,11.12384
Romania,ROU,"Out-of-school rate for children and adolescents of primary and lower secondary school age, male (%)",UIS.ROFST.1T2.M.CP,3.86674,3.86738,4.02786,4.14339,,,6.49688,8.18221,9.58852,10.81564
Romania,ROU,"Out-of-school rate for children of primary school age, both sexes (%)",UIS.ROFST.1,2.18778,2.40864,2.95986,4.04287,,,7.76335,9.65598,11.60021,12.50106
Romania,ROU,"Out-of-school rate for children one year younger than official age, adjusted gender parity index (GPIA)",UIS.ROFST.AGM1.GPIA.CP,0.80051,0.40677,0.4821,0.4535,,,1.06266,0.9946,1.02251,1.00384
Romania,ROU,"Out-of-school rate for children one year younger than official primary entrance age, both sexes (%)",UIS.ROFST.AGM1.CP,2.54132,0.32626,0.50659,0.58578,,,14.19212,16.58943,21.69594,17.77537
Romania,ROU,"Out-of-school rate for children one year younger than official primary entrance age, female (%)",UIS.ROFST.AGM1.F.CP,2.2534,0.18665,0.32655,0.36195,,,14.66423,16.54323,21.95,17.81051
Romania,ROU,"Out-of-school rate for children one year younger than official primary entrance age, male (%)",UIS.ROFST.AGM1.M.CP,2.81494,0.45887,0.67734,0.79814,,,13.74542,16.63313,21.45591,17.74218
Romania,ROU,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.1T3.GPIA.CP,,,,,,,0.97781,0.97248,0.95983,0.9639
Romania,ROU,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, both sexes (%)",UIS.ROFST.1T3.CP,,,,,,,10.87545,12.38168,13.11726,13.62263
Romania,ROU,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, female (%)",UIS.ROFST.1T3.F.CP,,,,,,,10.75,12.2041,12.84097,13.36532
Romania,ROU,"Out-of-school rate for children, adolescents and youth of primary, lower secondary and upper secondary school age, male (%)",UIS.ROFST.1T3.M.CP,,,,,,,10.99398,12.54952,13.37833,13.86581
Romania,ROU,"Out-of-school rate for youth of upper secondary school age, adjusted gender parity index (GPIA)",UIS.ROFST.3.GPIA.CP,,,,,,0.93328,0.90925,0.90716,0.87401,0.88698
Romania,ROU,"Out-of-school rate for youth of upper secondary school age, both sexes (%)",UIS.ROFST.3.CP,,,,,,18.8728,19.82439,21.21272,20.66606,19.85811
Romania,ROU,"Out-of-school rate for youth of upper secondary school age, female (%)",UIS.ROFST.3.F.CP,,,,,,18.20198,18.85413,20.15,19.23762,18.63567
Romania,ROU,"Out-of-school rate for youth of upper secondary school age, male (%)",UIS.ROFST.3.M.CP,,,,,,19.50314,20.73589,22.2121,22.01074,21.01031
Romania,ROU,"Out-of-school youth of upper secondary school age, both sexes (number)",UIS.OFST.3.CP,,,,,,164930,171340,180684,172215,161538
Romania,ROU,"Out-of-school youth of upper secondary school age, female (number)",UIS.OFST.3.F.CP,,,,,,77059,78933,83180,77735,73555
Romania,ROU,"Out-of-school youth of upper secondary school age, male (number)",UIS.OFST.3.M.CP,,,,,,87871,92407,97504,94480,87983
Romania,ROU,Percentage of enrolment in early childhood education programmes in private institutions (%),UIS.PRP.0,1.87561,1.82399,1.82683,2.54334,,,3.50948,3.68601,4.02221,4.9282
Romania,ROU,Percentage of enrolment in lower secondary education in private institutions (%),UIS.PRP.2,0.1652,0.18457,0.21838,0.2731,0.32295,0.37735,0.36352,0.48335,0.59931,0.77023
Romania,ROU,Percentage of enrolment in post-secondary non-tertiary education in private institutions (%),UIS.PRP.4,42.21532,44.23332,45.83018,47.87834,48.45887,46.14568,43.23446,41.2602,41.68445,43.43937
Romania,ROU,Percentage of enrolment in pre-primary education in private institutions (%),SE.PRE.PRIV.ZS,1.87561,1.82399,1.82683,2.54334,2.67318,2.94359,3.48968,3.68552,4.00099,4.96833
Romania,ROU,Percentage of enrolment in primary education in private institutions (%),SE.PRM.PRIV.ZS,0.31939,0.33162,0.3413,0.37767,,,0.85483,0.93894,1.07881,1.36972
Romania,ROU,Percentage of enrolment in secondary education in private institutions (%),SE.SEC.PRIV.ZS,1.59623,1.8376,1.81874,1.62835,1.29724,1.20155,1.09856,1.06742,1.16231,1.26088
Romania,ROU,Percentage of enrolment in tertiary education in private institutions (%),SE.TER.PRIV.ZS,42.3209,37.49479,31.31462,22.94647,34.8528,16.16659,14.30879,13.11727,12.59326,12.52526
Romania,ROU,Percentage of enrolment in upper secondary education in private institutions (%),UIS.PRP.3,2.90286,3.3454,3.30752,2.85154,2.23253,2.02887,1.84043,1.67561,1.74981,1.75296
Romania,ROU,Percentage of total aid to education allocated to least developed countries (%),UIS.AIDEDUC.LOWINCOMECOUNT,,,,,,0.53345,1.80288,1.37913,1.47736,0.89107
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Below Level 1,LO.PISA.MAT.0,19.5433788827362,,,13.9783452781883,,,16.236730420535,,,22.6050755894104
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 1,LO.PISA.MAT.1,27.4755548990307,,,26.8459539615388,,,23.7096991005351,,,23.946205600315
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 2,LO.PISA.MAT.2,28.5546020283074,,,28.3221805154799,,,27.4301511055468,,,24.4953946294329
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 3,LO.PISA.MAT.3,17.2663699381253,,,19.231470168346,,,20.0585748424921,,,17.2836669384178
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 4,LO.PISA.MAT.4,5.90467123238072,,,8.4445444450795,,,9.31305104067847,,,8.51931784303201
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 5,LO.PISA.MAT.5,1.17951673876903,,,2.58584966985204,,,2.81116807880074,,,2.73158511705442
Romania,ROU,PISA: 15-year-olds by mathematics proficiency level (%). Level 6,LO.PISA.MAT.6,0.0759062806506685,,,0.591655961515513,,,0.440625411411748,,,0.418754282337444
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Below Level 1C,LO.PISA.REA.0.B1C,1,,,0,,,1,,,1
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 1A,LO.PISA.REA.1A,24,,,24,,,23,,,23
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 1B,LO.PISA.REA.1B,13,,,10,,,12,,,13
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 1C,LO.PISA.REA.1C,3,,,2,,,3,,,4
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 2,LO.PISA.REA.2,32,,,31,,,30,,,28
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 3,LO.PISA.REA.3,21,,,22,,,21,,,21
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 4,LO.PISA.REA.4,6,,,9,,,8,,,9
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 5,LO.PISA.REA.5,1,,,2,,,2,,,1
Romania,ROU,PISA: 15-year-olds by reading proficiency level (%). Level 6,LO.PISA.REA.6,0,,,0,,,0,,,0
Romania,ROU,PISA: 15-year-olds by science proficiency level (%). Below Level 1B,LO.PISA.SCI.0,2,,,1,,,0.912693494152766,,,2.90519017564641
Romania,ROU,PISA: 15-year-olds by science proficiency level (%). Level 1A,LO.PISA.SCI.1A,29.4659062064298,,,28.6529609379683,,,28.3652243546594,,,27.9900533435299
Romania,ROU,PISA: 15-year-olds by science proficiency level (%). Level 1B,LO.PISA.SCI.1B,10,,,8,,,9.26647488601688,,,13.0513679670619
Romania,ROU,PISA: 15-year-olds by science proficiency level (%). Level 2,LO.PISA.SCI.2,34.1206492603693,,,34.5625007946721,,,35.0327459975023,,,29.7615092613989
